report_date,cookie_id,customer_id,ga_session_id,event_timestamp,search_term,search_result,after_search_click_timestamp,product_sku
2023-12-06,1559563611.1700668014,21825,1701889652,2023-12-06 11:11:27,cynanchum wilfordii,no search result,,
2023-12-06,1517802149.1699306907,888,1701889888,2023-12-06 11:11:29,siberian,exist search result,,
2023-12-06,1559563611.1700668014,21825,1701889652,2023-12-06 11:12:02,Sok-dan,exist search result,,
2023-12-06,379967249.1701889914,(not set),1701889914,2023-12-06 11:12:18,Calcium propionate,exist search result,,
2023-12-06,1352704106.1664816271,647,1701889930,2023-12-06 11:12:22,organic maltodextrin,exist search result,,
2023-12-06,1559563611.1700668014,21825,1701889652,2023-12-06 11:12:24,Phlomis umbrosa,no search result,,
2023-12-06,189458556.1683312630,19664,1701889288,2023-12-06 11:13:53,Organic Turmeric Root Powder Pb2.0 by Ningbo Herb,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:14:02,turmeric,exist search result,,
2023-12-06,233740037.1678297970,17126,1701890089,2023-12-06 11:14:49,Grains of Paradise Seed Extract (12.5% Paradol),no search result,,
2023-12-06,233740037.1678297970,17126,1701890089,2023-12-06 11:15:12,Grains of Paradise Seed Extract,exist search result,,
2023-12-06,290708271.1671575227,1934,1701888745,2023-12-06 11:15:39,SOD,exist search result,2023-12-06 11:16:12,99700-BIOFAC-99999
2023-12-06,1025964543.1700495990,1837,1701890144,2023-12-06 11:15:51,honey,exist search result,,
2023-12-06,290708271.1671575227,1934,1701888745,2023-12-06 11:15:54,SOD,exist search result,,
2023-12-06,1609680312.1687893756,15893,1701890111,2023-12-06 11:16:17,Hyaluronic Acid,exist search result,2023-12-06 11:16:31,106755-RUNXIN-12304
2023-12-06,1819666926.1701890154,(not set),1701890153,2023-12-06 11:16:23,manuka honey powder,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:16:37,chocolate,exist search result,,
2023-12-06,1876803692.1698705914,21487,1701888670,2023-12-06 11:17:07,adcorbic acid,exist search result,,
2023-12-06,1819666926.1701890154,(not set),1701890153,2023-12-06 11:17:14,manuka  honey,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:17:22,vanilla,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:17:57,MCT,exist search result,,
2023-12-06,1774925428.1687371653,13781,1701890264,2023-12-06 11:18:10,taurine,,2023-12-06 11:19:00,90050-JYHUACHANG-10302
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 11:18:32,guar gum,exist search result,,
2023-12-06,863329668.1701890373,(not set),1701890373,2023-12-06 11:19:52,iodide,exist search result,,
2023-12-06,1015602919.1687377969,559,1701890379,2023-12-06 11:19:57,softgels,exist search result,2023-12-06 11:21:36,69151-MBS-99999
2023-12-06,1015602919.1687377969,559,1701890379,2023-12-06 11:19:57,softgels,exist search result,2023-12-06 11:38:34,106701-FOCUSCHEM-11018
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:20:02,uc-ii,exist search result,,
2023-12-06,1390614536.1683224769,12810,1701889238,2023-12-06 11:20:07,cyanocobalamin,exist search result,,
2023-12-06,863329668.1701890373,(not set),1701890373,2023-12-06 11:20:22,dihydroiodide,no search result,,
2023-12-06,1390614536.1683224769,12810,1701889238,2023-12-06 11:20:31,theacrine,no search result,,
2023-12-06,1015602919.1687377969,559,1701890379,2023-12-06 11:20:42,softgels,exist search result,,
2023-12-06,863329668.1701890373,(not set),1701890373,2023-12-06 11:21:23,5700-49-2,exist search result,,
2023-12-06,1106451277.1697152105,895,1701890282,2023-12-06 11:21:59,fenugreek,exist search result,2023-12-06 11:22:16,108089-JKBP-12306
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:22:00,Caffeine,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:22:21,boswellia,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:22:49,L-Theanine,exist search result,,
2023-12-06,1106451277.1697152105,895,1701890282,2023-12-06 11:23:15,fenugreek,exist search result,,
2023-12-06,2087076224.1701655958,888,1701889403,2023-12-06 11:23:19,Ginseng,exist search result,2023-12-06 11:24:31,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:23:23,Creatine,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:24:01,Bacopa Monnieri,exist search result,,
2023-12-06,385270452.1701376850,323,1701890621,2023-12-06 11:24:03,Mannose,exist search result,2023-12-06 11:24:13,61030-SJZHUAXU-11327
2023-12-06,1774925428.1687371653,13781,1701890264,2023-12-06 11:24:14,taurine,exist search result,2023-12-06 11:24:29,90073-GRANDLST-99999
2023-12-06,677049054.1638910309,13781,1701886980,2023-12-06 11:24:36,taurine,exist search result,2023-12-06 11:24:38,90050-JYHUACHANG-10302
2023-12-06,1508392287.1697460166,21220,1701890681,2023-12-06 11:24:53,iodide,exist search result,2023-12-06 11:24:57,99386-INNOPHOSLLC-99999
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:24:55,Rhodiola Rosea,exist search result,,
2023-12-06,1106451277.1697152105,895,1701890282,2023-12-06 11:25:13,Tapioca Maltodextrin,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:25:18,Panax Ginseng,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:25:43,Ginkgo Biloba,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:26:05,Nicotine,exist search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:26:37,Noopept,no search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:27:03,Piracetam,no search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:27:14,boswellia powder,exist search result,2023-12-06 11:27:19,107685-JKBP-12306
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:27:31,Phenotropil,no search result,,
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:28:31,Amphetamines,no search result,,
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 11:28:42,soy protein,exist search result,2023-12-06 11:30:24,41131-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 11:28:42,soy protein,exist search result,2023-12-06 11:30:44,41130-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 11:28:42,soy protein,exist search result,2023-12-06 11:29:46,41134-YUWANG-11618
2023-12-06,1884972372.1625530407,12082,1701888217,2023-12-06 11:28:42,soy protein,exist search result,2023-12-06 11:29:00,41130-YUWANG-11618
2023-12-06,1184218264.1692468928,21676,1701890517,2023-12-06 11:28:49,Adderall,no search result,,
2023-12-06,1616399620.1684441882,2713,1701890939,2023-12-06 11:29:00,marine collagen,exist search result,2023-12-06 11:29:11,106535-HBNUTRATIDE-10241
2023-12-06,1781012324.1701287732,(not set),1701890915,2023-12-06 11:29:01,organic stevia,exist search result,2023-12-06 11:40:45,18128-TASTELEGENDBIO-99999
2023-12-06,1351093334.1701293949,17283,1701890958,2023-12-06 11:29:28,shilajit,exist search result,2023-12-06 11:29:50,85419-NOVEL-12874
2023-12-06,2087076224.1701655958,888,1701889403,2023-12-06 11:30:04,Peach,exist search result,,
2023-12-06,1351093334.1701293949,17283,1701890958,2023-12-06 11:30:36,shilajit,exist search result,2023-12-06 11:30:51,85419-NOVEL-12874
2023-12-06,582049995.1686232996,21245,1701891095,2023-12-06 11:32:08,shuangta,exist search result,2023-12-06 11:32:14,41121-SHUANGTA-99999
2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:32:41,zinc gluconate,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:32:54,zinc picolinate,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:33:12,zinc citrate,exist search result,,
2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:33:26,hebei,exist search result,2023-12-06 11:33:42,109319-HBHUAHENG-11559
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:34:11,Glucose Syrup,exist search result,,
2023-12-06,1894618408.1695236315,16142,1701889454,2023-12-06 11:34:17,lemon,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:34:30,selenium,exist search result,2023-12-06 11:35:30,69091-NOVEL-12874
2023-12-06,1476000961.1688151759,20248,1701887998,2023-12-06 11:34:30,selenium,exist search result,2023-12-06 11:35:22,69090-STEL
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:34:39,vitamin b1,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:34:52,dextrose,exist search result,,
2023-12-06,1064388630.1694627940,9616,1701889763,2023-12-06 11:35:06,maltodextrin,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:35:21,vitamin b6,exist search result,,
2023-12-06,198764363.1699650731,5551,1701891160,2023-12-06 11:35:26,ferrous sulfate,exist search result,2023-12-06 11:36:39,65611-DRPAULLG-99999
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:35:52,vitamin b12,exist search result,,
2023-12-06,1560904015.1701299585,20588,1701891335,2023-12-06 11:36:05,xanthan gum,exist search result,2023-12-06 11:37:05,19800-JUNGBUNZLAUER-99999
2023-12-06,1950488076.1691617186,15067,1701891491,2023-12-06 11:38:13,11832-201-10046-99999,no search result,,
2023-12-06,1696018102.1673462754,20428,1701891493,2023-12-06 11:38:14,glucosamine hcl,exist search result,2023-12-06 11:38:55,42630-RIXING-99999
2023-12-06,1575559352.1701362194,(not set),1701891540,2023-12-06 11:39:10,Bacopa,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:39:21,magnesium,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:39:50,magnesium amino acid,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:40:16,Curcumin Extract,exist search result,,
2023-12-06,1865489102.1678122274,18814,1701891613,2023-12-06 11:40:22,walnut,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:41:49,Boswellia,exist search result,2023-12-06 11:42:38,52300-TRG-11248
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:43:19,Devil's Claw,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:43:44,ginger,exist search result,,
2023-12-06,1223966326.1572495080,2778,1701890372,2023-12-06 11:44:04,bromelain,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 11:44:55,Jamaican Dogwood,no search result,2023-12-06 12:04:27,108143-AMERICANBOTANICALS-11671
2023-12-06,1677467087.1695139372,18234,1701891141,2023-12-06 11:45:49,Sunflower lecithin,exist search result,,
2023-12-06,1677467087.1695139372,18234,1701891141,2023-12-06 11:47:04,Whey Protein Isolate,exist search result,,
2023-12-06,850309768.1701793802,6473,1701891390,2023-12-06 11:47:48,Ascorbic Acid 100,exist search result,2023-12-06 11:47:56,69430-QIYUAN-99999
2023-12-06,793326753.1698934042,21505,1701892052,2023-12-06 11:47:54,organic spirulina powder,exist search result,2023-12-06 12:07:45,18055-REJUVE-11316
2023-12-06,861080322.1669826286,13814,1701892063,2023-12-06 11:47:57,fulvic,exist search result,2023-12-06 11:48:06,106634-000-10700-12273
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 11:48:48,magnesium sterade,exist search result,,
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 11:50:00,magnesium sterade,exist search result,,
2023-12-06,1869472055.1701892206,13012,1701892206,2023-12-06 11:50:23,grape seed extract,exist search result,,
2023-12-06,1869472055.1701892206,13012,1701892206,2023-12-06 11:50:26,grape seed extract,exist search result,2023-12-06 11:50:46,10093-BANNERBIO-11353
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 11:50:31,tri star,exist search result,2023-12-06 12:10:24,106125-MODERN-11648
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 11:50:31,tri star,exist search result,2023-12-06 12:12:45,106128-MODERN-11648
2023-12-06,598519992.1699489573,(not set),1701892235,2023-12-06 11:50:36,Nattokinase,exist search result,,
2023-12-06,1275745599.1701864976,13176,1701892210,2023-12-06 11:50:54,lutein,exist search result,2023-12-06 11:52:14,108818-BANNERBIO-11353
2023-12-06,1450823512.1685028502,13087,1701892258,2023-12-06 11:51:12,citric acid anhydrous,exist search result,2023-12-06 11:51:23,63800-SUNSHINE-10062
2023-12-06,2057243436.1696271435,1516,1701892314,2023-12-06 11:51:58,bacillus,exist search result,,
2023-12-06,2057243436.1696271435,1516,1701892314,2023-12-06 11:52:01,melatonin,exist search result,,
2023-12-06,2057243436.1696271435,1516,1701892314,2023-12-06 11:52:04,melatonin,exist search result,2023-12-06 11:52:14,13020-FJTECHNO-99999
2023-12-06,869449231.1701892330,(not set),1701892329,2023-12-06 11:53:00,egg,exist search result,,
2023-12-06,1296606523.1666210459,888,1701892377,2023-12-06 11:53:07,bladder,exist search result,,
2023-12-06,1686316211.1685130722,313,1701892332,2023-12-06 11:53:37,dcp,exist search result,2023-12-06 11:54:13,106125-MODERN-11648
2023-12-06,869449231.1701892330,(not set),1701892329,2023-12-06 11:53:39,albumen,exist search result,,
2023-12-06,388896706.1701892506,(not set),1701892506,2023-12-06 11:57:17,Rhodiola,exist search result,,
2023-12-06,388896706.1701892506,14846,1701892506,2023-12-06 11:57:37,Rhodiola,exist search result,2023-12-06 12:09:26,57841-HERBGREEN-
2023-12-06,388896706.1701892506,14846,1701892506,2023-12-06 11:57:37,Rhodiola,exist search result,2023-12-06 12:07:18,30015-TRG-11248
2023-12-06,388896706.1701892506,14846,1701892506,2023-12-06 11:57:37,Rhodiola,exist search result,2023-12-06 12:07:03,107942-SKYHERB-12568
2023-12-06,388896706.1701892506,14846,1701892506,2023-12-06 11:57:37,Rhodiola,exist search result,2023-12-06 12:08:01,30015-TRG-11248
2023-12-06,1683607307.1688661444,7423,1701892596,2023-12-06 11:57:48,Chamomile,exist search result,2023-12-06 11:57:57,97171-TRG-11248
2023-12-06,1683607307.1688661444,7423,1701892596,2023-12-06 11:58:41,coleus Forskolin,exist search result,,
2023-12-06,698404142.1647634476,1270,1701892695,2023-12-06 11:58:53,lions mane,exist search result,,
2023-12-06,332795921.1661457086,2641,1701892764,2023-12-06 11:59:25,Spinach Juice Powder,exist search result,,
2023-12-06,426484590.1669840353,13087,1701892757,2023-12-06 11:59:31,bladderwrack,exist search result,2023-12-06 11:59:51,108736-MUEGGEN-12533
2023-12-06,1265433854.1692046107,20684,1701892768,2023-12-06 12:00:04,shilajit,exist search result,2023-12-06 12:00:24,109203-NOVEL-12874
2023-12-06,1265433854.1692046107,20684,1701892768,2023-12-06 12:00:04,shilajit,exist search result,2023-12-06 12:20:31,85419-NOVEL-12874
2023-12-06,861416684.1701892781,1500,1701892781,2023-12-06 12:00:22,L-tyrosine,exist search result,,
2023-12-06,1690767832.1678325902,4093,1701892862,2023-12-06 12:01:29,tongkat,exist search result,2023-12-06 12:02:26,109852-CSHEKING-12329
2023-12-06,426484590.1669840353,13087,1701892757,2023-12-06 12:01:32,coleus,exist search result,,
2023-12-06,332795921.1661457086,2641,1701892764,2023-12-06 12:01:41,Cauliflower Head Juice Powder 500kg,exist search result,,
2023-12-06,959574079.1701716235,19505,1701892860,2023-12-06 12:01:42,chicory root inulin,exist search result,,
2023-12-06,311679578.1615239760,1964,1701892843,2023-12-06 12:01:59,Psyllium Husk powder,exist search result,2023-12-06 12:02:10,108721-RVPHA-12679
2023-12-06,1696018102.1673462754,20428,1701891493,2023-12-06 12:02:22,D-mannose,exist search result,,
2023-12-06,698404142.1647634476,1270,1701892695,2023-12-06 12:02:30,lions mane 10:1,exist search result,2023-12-06 12:02:36,110033-LONGZE-11284
2023-12-06,861080322.1669826286,13814,1701892063,2023-12-06 12:02:47,manganese,exist search result,,
2023-12-06,861080322.1669826286,13814,1701892063,2023-12-06 12:04:11,selenium,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 12:04:16,st johns wort,exist search result,,
2023-12-06,1687772664.1686766443,19090,1701893069,2023-12-06 12:04:55,Arginine,exist search result,2023-12-06 12:05:40,11600-SHINESTAR-12184
2023-12-06,959574079.1701716235,19505,1701892860,2023-12-06 12:04:58,organic inulin,exist search result,,
2023-12-06,1148629182.1688721142,7481,1701893100,2023-12-06 12:05:02,creatine,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 12:05:03,wild lettuce,exist search result,,
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:05:42,18055,exist search result,2023-12-06 12:07:00,18055-QIMEI-11712
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:05:42,18055,exist search result,2023-12-06 12:05:53,18055-REJUVE-11316
2023-12-06,1804857541.1679668182,2334,1701893158,2023-12-06 12:06:35,mct,exist search result,2023-12-06 12:25:25,
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:07:38,dicalcium,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 12:08:48,black pepper extract,exist search result,,
2023-12-06,1296606523.1666210459,888,1701892377,2023-12-06 12:10:25,pantothenate,exist search result,,
2023-12-06,1758122414.1694642526,90,1701893397,2023-12-06 12:11:11,brown rice flour,exist search result,2023-12-06 12:11:22,99579-WESTERNF-99999
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:11:11,lipotropic,no search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:11:24,methionine,exist search result,,
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:11:47,Pumpkin Seed Oil Powder ( Curcubita pepo),no search result,,
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:12:08,Pumpkin Seed Oil Powder,exist search result,,
2023-12-06,333933060.1671664210,(not set),1701893553,2023-12-06 12:12:38,manganese sulfate,exist search result,,
2023-12-06,333933060.1671664210,(not set),1701893553,2023-12-06 12:12:49,Manganese Sulfate,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:13:42,BLADDERWRACK EXTRACT,exist search result,2023-12-06 12:14:11,108736-MUEGGEN-12533
2023-12-06,951725445.1621894992,8770,1701893591,2023-12-06 12:13:54,25830-165-10539-99999,exist search result,2023-12-06 12:13:56,25830-KINGDOMWAYVT-99999
2023-12-06,2021715337.1685996008,888,1701893643,2023-12-06 12:14:10,lipoic,exist search result,,
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:14:18,Broccoli Sprout Extract 4:1( Brassica oleracea),exist search result,2023-12-06 12:14:23,107153-TRG-11248
2023-12-06,1919649554.1694650712,2588,1701893168,2023-12-06 12:14:32,Brown Seaweed,exist search result,2023-12-06 12:14:53,84611-CACTUS-99999
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:14:38,inositol,exist search result,2023-12-06 12:14:58,11160-HBYUWEI-99999
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:15:15,stearic acid,exist search result,,
2023-12-06,1919649554.1694650712,2588,1701893168,2023-12-06 12:15:22,Fucoidan,exist search result,2023-12-06 12:15:43,
2023-12-06,677049054.1638910309,13781,1701893747,2023-12-06 12:15:53,beta glucan,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:16:40,BURDOCK ROOT EXTRACT,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:16:52,methionine,exist search result,2023-12-06 12:17:06,11940-HBCHANGHAO-99999
2023-12-06,233740037.1678297970,17126,1701893141,2023-12-06 12:17:38,Pygeum africanum Bark Extract 4:1,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:17:46,moringa,exist search result,,
2023-12-06,677049054.1638910309,13781,1701893747,2023-12-06 12:17:50,whye protein,exist search result,,
2023-12-06,1021031954.1701355986,(not set),1701893965,2023-12-06 12:20:57,isosorbide,no search result,,
2023-12-06,1808522526.1688403120,7559,1701893931,2023-12-06 12:21:05,sea kelp extract,exist search result,,
2023-12-06,1633317134.1669054434,18364,1701894031,2023-12-06 12:21:05,blue agave inulin,exist search result,2023-12-06 12:21:08,97142-NBFDS-11818
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:21:36,green tea extract,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:22:00,peppermint,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:22:16,sea moss,exist search result,2023-12-06 12:22:31,106710-CSCOMEXT-12292
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:22:17,spirulina,exist search result,,
2023-12-06,285492427.1678467827,360,1701894101,2023-12-06 12:22:23,tongkat ali,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:23:12,vitamin A,exist search result,,
2023-12-06,71146561.1674844508,(not set),1701894211,2023-12-06 12:23:51,liquid sugar,exist search result,,
2023-12-06,1808522526.1688403120,7559,1701893931,2023-12-06 12:23:59,vitamin e,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:24:09,tocopherols,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:24:51,silica stem,exist search result,,
2023-12-06,22541354.1700072180,(not set),1701894278,2023-12-06 12:24:52,organic pea,exist search result,,
2023-12-06,285492427.1678467827,360,1701894101,2023-12-06 12:25:08,tongkat ali,exist search result,2023-12-06 12:26:39,106990-CSHEKING-12329
2023-12-06,22541354.1700072180,(not set),1701894278,2023-12-06 12:25:24,organic pea,exist search result,,
2023-12-06,1804857541.1679668182,2334,1701893158,2023-12-06 12:26:11,disodium,exist search result,2023-12-06 12:26:57,77630-INNOPHOSLLC-99999
2023-12-06,253023421.1694464717,14632,1701894254,2023-12-06 12:26:35,pyridoxine,exist search result,,
2023-12-06,1804857541.1679668182,2334,1701893158,2023-12-06 12:27:34,ornithine,exist search result,2023-12-06 12:27:45,17070-XTJIAHE-99999
2023-12-06,1804857541.1679668182,2334,1701893158,2023-12-06 12:28:02,l-citrulline,exist search result,2023-12-06 12:28:09,17070-JINGJING-99999
2023-12-06,2104511766.1697826061,9184,1701894508,2023-12-06 12:28:28,citric acid,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:28:48,BLADDERWRACK,exist search result,,
2023-12-06,1050672096.1697734719,18581,1701887839,2023-12-06 12:29:01,chromium,exist search result,2023-12-06 12:29:03,109708-KANGXIN-10501
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:29:26,moringa,exist search result,,
2023-12-06,185915010.1701365435,13510,1701894559,2023-12-06 12:29:30,Calcium Sulfate,exist search result,,
2023-12-06,113718513.1701893595,1496,1701893595,2023-12-06 12:30:10,burdock,exist search result,,
2023-12-06,1213584511.1599235499,6062,1701894651,2023-12-06 12:30:53,creatine,exist search result,2023-12-06 12:30:54,37700-NINGXIA-10106
2023-12-06,1213584511.1599235499,6062,1701894651,2023-12-06 12:30:53,creatine,exist search result,2023-12-06 12:31:03,108187-HITECH-10260
2023-12-06,1877550013.1701209567,9319,1701894570,2023-12-06 12:31:17,l-methyl folate,exist search result,,
2023-12-06,1948264287.1695833797,1020,1701894688,2023-12-06 12:32:09,Vitamn k2,exist search result,2023-12-06 12:32:42,107270-ANGEL-11426
2023-12-06,809804886.1695138951,19519,1701894763,2023-12-06 12:32:46,organic cordycep,exist search result,,
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:33:53,12800-146-10310-11648,exist search result,2023-12-06 12:35:13,106125-MODERN-11648
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:33:53,12800-146-10310-11648,exist search result,2023-12-06 12:36:24,106128-MODERN-11648
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:33:53,12800-146-10310-11648,exist search result,2023-12-06 12:33:59,12800-SUNHERE-11648
2023-12-06,809804886.1695138951,19519,1701894763,2023-12-06 12:34:34,organic maitake,exist search result,,
2023-12-06,1518974445.1685024790,17592,1701893833,2023-12-06 12:34:37,tribulus 45,exist search result,,
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:35:00,dicalcium,exist search result,,
2023-12-06,1614455253.1674671988,888,1701894946,2023-12-06 12:35:48,magnesium glycinate,exist search result,2023-12-06 12:36:39,62100-PENGLAI-99999
2023-12-06,1614455253.1674671988,888,1701894946,2023-12-06 12:35:48,magnesium glycinate,exist search result,2023-12-06 12:35:52,62102-PENGLAI-99999
2023-12-06,787691725.1701892119,313,1701892121,2023-12-06 12:36:04,Dicalcium Phospahte,exist search result,,
2023-12-06,686992101.1699915283,5614,1701891710,2023-12-06 12:36:26,creatine,exist search result,,
2023-12-06,108019751.1687983737,19701,1701895291,2023-12-06 12:41:37,Organic Pea Fiber,exist search result,2023-12-06 12:41:38,105989-YOSIN-11806
2023-12-06,2138580571.1701895151,(not set),1701895151,2023-12-06 12:42:19,monk fruit,exist search result,,
2023-12-06,1106451277.1697152105,895,1701895344,2023-12-06 12:42:24,Tapioca Maltodextrin,exist search result,2023-12-06 13:28:06,33791-SIGACHI-11403
2023-12-06,1686316211.1685130722,313,1701895362,2023-12-06 12:42:46,dcp,exist search result,2023-12-06 12:43:00,106125-MODERN-11648
2023-12-06,2057243436.1696271435,1516,1701895465,2023-12-06 12:44:29,bacillus,exist search result,,
2023-12-06,1476000961.1688151759,20248,1701893259,2023-12-06 12:44:34,silica stem,exist search result,,
2023-12-06,2057243436.1696271435,1516,1701895465,2023-12-06 12:44:51,hydroxytyrosol,exist search result,2023-12-06 12:45:02,109931-COCRYSTAL-66864
2023-12-06,2057243436.1696271435,1516,1701895465,2023-12-06 12:44:57,hydroxytyrosol,exist search result,,
2023-12-06,1265433854.1692046107,20684,1701892768,2023-12-06 12:45:10,gummies,exist search result,,
2023-12-06,350862529.1689014641,9616,1701890617,2023-12-06 12:46:21,ningxia hengkang,exist search result,2023-12-06 12:46:24,26080-NINGXIA-10106
2023-12-06,537362730.1686584089,360,1701895626,2023-12-06 12:47:11,citric acid,exist search result,,
2023-12-06,537362730.1686584089,360,1701895626,2023-12-06 12:47:18,citric acid,exist search result,,
2023-12-06,1950488076.1691617186,15067,1701895650,2023-12-06 12:47:33,Gaba,exist search result,,
2023-12-06,537362730.1686584089,360,1701895626,2023-12-06 12:47:37,tongkat ali,exist search result,2023-12-06 12:47:47,106990-CSHEKING-12329
2023-12-06,1948264287.1695833797,1020,1701894688,2023-12-06 12:48:21,flax seed,exist search result,2023-12-06 12:48:29,88001-NOVEL-12874
2023-12-06,594976180.1686587690,20058,1701895141,2023-12-06 12:49:00,burdock,exist search result,,
2023-12-06,594976180.1686587690,20058,1701895141,2023-12-06 12:49:11,burdock,exist search result,,
2023-12-06,253023421.1694464717,14632,1701894254,2023-12-06 12:49:22,pyridoxine,exist search result,2023-12-06 12:49:26,23620-TIGERVD-99999
2023-12-06,1711546225.1701895714,(not set),1701895714,2023-12-06 12:49:30,"Green Pea Sprouted Powder, FD",exist search result,,
2023-12-06,1302346452.1701895517,(not set),1701895517,2023-12-06 12:49:36,retinoic acid,exist search result,,
2023-12-06,259965913.1660756957,7151,1701895745,2023-12-06 12:49:49,cocoa,exist search result,2023-12-06 12:50:44,108497-SHALIR-12649
2023-12-06,1302346452.1701895517,(not set),1701895517,2023-12-06 12:49:52,retinoic acid,exist search result,,
2023-12-06,2028073570.1661369769,647,1701895834,2023-12-06 12:50:34,Ashw,exist search result,,
2023-12-06,2028073570.1661369769,647,1701895834,2023-12-06 12:50:43,Cuscuta,no search result,,
